"Date & Time","Value"
"2017-03-15 17:51:10","25.3"
"2017-03-15 17:56:19","26.59"
"2017-03-15 18:01:19","26.59"
"2017-03-15 18:06:20","26.59"
"2017-03-15 18:11:23","26.59"
"2017-03-15 18:16:24","26.59"
"2017-03-15 18:21:25","26.59"
"2017-03-15 18:26:25","26.59"
"2017-03-15 18:31:26","26.59"
"2017-03-15 18:36:27","26.59"
"2017-03-15 18:41:31","24.45"
"2017-03-15 18:46:32","24.45"
"2017-03-15 18:51:33","24.45"
"2017-03-15 18:56:34","24.45"
"2017-03-15 19:06:37","24.45"
"2017-03-15 19:11:38","24.45"
"2017-03-15 19:16:41","24.45"
"2017-03-15 19:21:42","24.45"
"2017-03-15 19:31:44","24.45"
"2017-03-15 19:36:45","24.45"
"2017-03-15 19:41:46","24.45"
"2017-03-15 19:46:47","24.45"
"2017-03-15 19:56:56","24.53"
"2017-03-15 20:01:57","24.53"
"2017-03-15 20:06:58","24.53"
"2017-03-15 20:11:58","24.53"
"2017-03-15 20:16:59","24.53"
"2017-03-15 20:22:02","24.62"
"2017-03-15 20:27:03","24.62"
"2017-03-15 20:32:04","24.62"
"2017-03-15 20:37:05","24.62"
"2017-03-15 20:42:06","24.62"
"2017-03-15 20:47:06","24.62"
"2017-03-15 20:52:07","24.62"
"2017-03-15 20:57:10","24.7"
"2017-03-15 21:02:11","24.7"
"2017-03-15 21:07:12","24.7"
"2017-03-15 21:12:13","24.7"
"2017-03-15 21:17:13","24.7"
"2017-03-15 21:22:14","24.7"
"2017-03-15 21:27:15","24.7"
"2017-03-15 21:32:18","24.79"
"2017-03-15 21:37:19","24.79"
"2017-03-15 21:42:20","24.79"
"2017-03-15 21:47:21","24.79"
"2017-03-15 21:52:21","24.79"
"2017-03-15 21:57:22","24.79"
"2017-03-15 22:02:23","24.79"
"2017-03-15 22:07:26","24.79"
"2017-03-15 22:12:27","24.79"
"2017-03-15 22:17:28","24.79"
"2017-03-15 22:22:28","24.79"
"2017-03-15 22:27:29","24.79"
"2017-03-15 22:32:30","24.79"
"2017-03-15 22:37:33","24.87"
"2017-03-15 22:42:34","24.87"
"2017-03-15 22:47:35","24.87"
"2017-03-15 22:52:35","24.87"
"2017-03-15 22:57:36","24.87"
"2017-03-15 23:02:37","24.87"
"2017-03-15 23:07:38","24.87"
"2017-03-15 23:12:41","24.87"
"2017-03-15 23:17:41","24.87"
"2017-03-15 23:22:42","24.87"
"2017-03-15 23:27:43","24.87"
"2017-03-15 23:32:44","24.87"
"2017-03-15 23:37:44","24.87"
"2017-03-15 23:42:45","24.87"
"2017-03-15 23:47:48","24.87"
"2017-03-15 23:52:49","24.87"
"2017-03-15 23:57:50","24.87"
"2017-03-16 00:02:50","24.87"
"2017-03-16 00:07:51","24.87"
"2017-03-16 00:12:52","24.87"
"2017-03-16 00:17:55","24.87"
"2017-03-16 00:22:56","24.87"
"2017-03-16 00:27:57","24.87"
"2017-03-16 00:32:57","24.87"
"2017-03-16 00:37:58","24.87"
"2017-03-16 00:42:58","24.87"
"2017-03-16 00:47:59","24.87"
"2017-03-16 00:53:02","24.87"
"2017-03-16 00:58:03","24.87"
"2017-03-16 01:03:04","24.87"
"2017-03-16 01:08:05","24.87"
"2017-03-16 01:13:05","24.87"
"2017-03-16 01:18:06","24.87"
"2017-03-16 01:23:07","24.87"
"2017-03-16 01:28:10","24.96"
"2017-03-16 01:33:11","24.96"
"2017-03-16 01:38:12","24.96"
"2017-03-16 01:43:12","24.96"
"2017-03-16 01:48:13","24.96"
"2017-03-16 01:53:14","24.96"
"2017-03-16 01:58:15","24.96"
"2017-03-16 02:03:18","24.96"
"2017-03-16 02:08:18","24.96"
"2017-03-16 02:13:19","24.96"
"2017-03-16 02:18:20","24.96"
"2017-03-16 02:23:21","24.96"
"2017-03-16 02:28:22","24.96"
"2017-03-16 02:33:25","24.96"
"2017-03-16 02:38:25","24.96"
"2017-03-16 02:43:26","24.96"
"2017-03-16 02:48:27","24.96"
"2017-03-16 02:53:28","24.96"
"2017-03-16 02:58:29","24.96"
"2017-03-16 03:03:29","24.96"
"2017-03-16 03:08:32","24.96"
"2017-03-16 03:13:33","24.96"
"2017-03-16 03:18:34","24.96"
"2017-03-16 03:23:34","24.96"
"2017-03-16 03:28:35","24.96"
"2017-03-16 03:33:36","24.96"
"2017-03-16 03:38:36","24.96"
"2017-03-16 03:43:39","24.96"
"2017-03-16 03:48:40","24.96"
"2017-03-16 03:53:41","24.96"
"2017-03-16 03:58:41","24.96"
"2017-03-16 04:03:42","24.96"
"2017-03-16 04:08:43","24.96"
"2017-03-16 04:13:43","24.96"
"2017-03-16 04:18:44","24.96"
"2017-03-16 04:23:45","24.96"
"2017-03-16 04:28:45","24.96"
"2017-03-16 04:33:46","24.96"
"2017-03-16 04:38:47","24.96"
"2017-03-16 04:43:47","24.96"
"2017-03-16 04:48:50","24.96"
"2017-03-16 04:53:51","24.96"
"2017-03-16 04:58:52","24.96"
"2017-03-16 05:03:53","24.96"
"2017-03-16 05:08:53","24.96"
"2017-03-16 05:13:54","24.96"
"2017-03-16 05:18:55","24.96"
"2017-03-16 05:23:57","25.05"
"2017-03-16 05:28:58","25.05"
"2017-03-16 05:33:59","25.05"
"2017-03-16 05:38:59","25.05"
"2017-03-16 05:44:00","25.05"
"2017-03-16 05:49:01","25.05"
"2017-03-16 05:54:01","25.05"
"2017-03-16 05:59:04","25.05"
"2017-03-16 06:04:05","25.05"
"2017-03-16 06:09:06","25.05"
"2017-03-16 06:14:06","25.05"
"2017-03-16 06:19:07","25.05"
"2017-03-16 06:24:08","25.05"
"2017-03-16 06:29:11","25.05"
"2017-03-16 06:34:11","25.05"
"2017-03-16 06:39:12","25.05"
"2017-03-16 06:44:13","25.05"
"2017-03-16 06:49:13","25.05"
"2017-03-16 06:54:14","25.05"
"2017-03-16 06:59:15","25.05"
"2017-03-16 07:04:17","25.05"
"2017-03-16 07:09:18","25.05"
"2017-03-16 07:14:19","25.05"
"2017-03-16 07:19:19","25.05"
"2017-03-16 07:24:20","25.05"
"2017-03-16 07:29:21","25.05"
"2017-03-16 07:34:21","25.05"
"2017-03-16 07:39:24","25.05"
"2017-03-16 07:44:25","25.05"
"2017-03-16 07:49:26","25.05"
"2017-03-16 07:54:26","25.05"
"2017-03-16 07:59:27","25.05"
"2017-03-16 08:04:28","25.05"
"2017-03-16 08:09:31","25.05"
"2017-03-16 08:14:31","25.05"
"2017-03-16 08:19:32","25.05"
"2017-03-16 08:24:33","25.05"
"2017-03-16 08:29:33","25.05"
"2017-03-16 08:34:34","25.05"
"2017-03-16 08:39:35","25.05"
"2017-03-16 08:44:37","25.05"
"2017-03-16 08:49:38","25.05"
"2017-03-16 08:54:39","25.05"
"2017-03-16 08:59:39","25.05"
"2017-03-16 09:04:40","25.05"
"2017-03-16 09:09:40","25.05"
"2017-03-16 09:14:44","25.05"
"2017-03-16 09:19:44","25.05"
"2017-03-16 09:24:47","25.05"
"2017-03-16 09:29:47","25.05"
"2017-03-16 09:34:48","25.05"
"2017-03-16 09:39:49","25.05"
"2017-03-16 09:44:49","25.05"
"2017-03-16 09:49:50","25.05"
"2017-03-16 09:54:51","25.05"
"2017-03-16 09:59:54","24.87"
"2017-03-16 10:04:54","24.87"
"2017-03-16 10:09:55","24.87"
"2017-03-16 10:14:56","24.87"
"2017-03-16 10:19:56","24.87"
"2017-03-16 10:24:57","24.87"
"2017-03-16 10:30:00","24.79"
"2017-03-16 10:35:01","24.79"
"2017-03-16 10:40:01","24.79"
"2017-03-16 10:45:02","24.79"
"2017-03-16 10:50:03","24.79"
"2017-03-16 10:55:04","24.79"
"2017-03-16 11:00:04","24.79"
"2017-03-16 11:05:07","24.36"
"2017-03-16 11:10:08","24.36"
"2017-03-16 11:15:09","24.36"
"2017-03-16 11:20:10","24.36"
"2017-03-16 11:25:10","24.36"
"2017-03-16 11:30:11","24.36"
"2017-03-16 11:35:12","24.36"
"2017-03-16 11:40:15","24.45"
"2017-03-16 11:45:16","24.45"
"2017-03-16 11:50:16","24.45"
"2017-03-16 11:55:17","24.45"
"2017-03-16 12:00:20","24.62"
"2017-03-16 12:05:21","24.62"
"2017-03-16 12:10:21","24.62"
"2017-03-16 12:15:22","24.62"
