"Date & Time","Value"
"2017-04-24 00:02:54","25.9"
"2017-04-24 00:07:56","25.9"
"2017-04-24 00:12:58","25.9"
"2017-04-24 00:18:02","25.9"
"2017-04-24 00:23:04","25.9"
"2017-04-24 00:28:05","25.9"
"2017-04-24 00:33:07","25.9"
"2017-04-24 00:38:09","25.9"
"2017-04-24 00:43:14","25.9"
"2017-04-24 00:48:15","25.9"
"2017-04-24 00:53:17","25.9"
"2017-04-24 00:58:19","25.9"
"2017-04-24 01:03:21","25.9"
"2017-04-24 01:08:23","25.9"
"2017-04-24 01:13:25","25.9"
"2017-04-24 01:18:29","25.9"
"2017-04-24 01:23:34","25.9"
"2017-04-24 01:28:34","25.9"
"2017-04-24 01:33:35","25.9"
"2017-04-24 01:38:37","25.9"
"2017-04-24 01:43:39","25.9"
"2017-04-24 01:48:43","25.9"
"2017-04-24 01:53:45","25.9"
"2017-04-24 01:58:46","25.9"
"2017-04-24 02:03:48","25.9"
"2017-04-24 02:08:50","25.9"
"2017-04-24 02:13:53","25.9"
"2017-04-24 02:29:02","25.99"
"2017-04-24 02:34:02","25.99"
"2017-04-24 02:39:04","25.99"
"2017-04-24 02:44:06","25.99"
"2017-04-24 02:49:08","25.99"
"2017-04-24 02:54:12","25.99"
"2017-04-24 02:59:14","25.99"
"2017-04-24 03:04:16","25.99"
"2017-04-24 03:09:18","25.99"
"2017-04-24 03:14:20","25.99"
"2017-04-24 03:19:22","25.99"
"2017-04-24 03:24:26","25.99"
"2017-04-24 03:29:29","25.99"
"2017-04-24 03:34:29","25.99"
"2017-04-24 03:39:31","25.99"
"2017-04-24 03:44:33","25.99"
"2017-04-24 03:49:35","25.99"
"2017-04-24 03:54:40","25.99"
"2017-04-24 03:59:42","25.99"
"2017-04-24 04:04:44","25.99"
"2017-04-24 04:09:48","25.99"
"2017-04-24 04:14:48","25.99"
"2017-04-24 04:19:50","25.99"
"2017-04-24 04:24:52","25.99"
"2017-04-24 04:29:56","25.99"
"2017-04-24 04:34:58","25.99"
"2017-04-24 04:40:00","25.99"
"2017-04-24 04:45:02","25.99"
"2017-04-24 04:50:04","25.99"
"2017-04-24 04:55:06","25.99"
"2017-04-24 05:00:11","25.99"
"2017-04-24 05:05:12","25.99"
"2017-04-24 05:10:14","25.99"
"2017-04-24 05:15:16","25.99"
"2017-04-24 05:20:17","25.99"
"2017-04-24 05:25:19","25.99"
"2017-04-24 05:30:24","25.99"
"2017-04-24 05:35:25","25.99"
"2017-04-24 05:40:27","25.99"
"2017-04-24 05:45:29","25.99"
"2017-04-24 05:50:31","25.99"
"2017-04-24 05:55:33","25.99"
"2017-04-24 06:00:37","25.99"
"2017-04-24 06:05:39","25.99"
"2017-04-24 06:10:43","25.99"
"2017-04-24 06:15:44","25.99"
"2017-04-24 06:20:45","25.99"
