"Date & Time","Value"
"2017-04-24 00:00:07","25.3"
"2017-04-24 00:01:07","25.31"
"2017-04-24 00:02:08","25.31"
"2017-04-24 00:03:08","25.29"
"2017-04-24 00:04:08","25.29"
"2017-04-24 00:05:08","25.3"
"2017-04-24 00:06:08","25.29"
"2017-04-24 00:07:08","25.28"
"2017-04-24 00:08:08","25.28"
"2017-04-24 00:09:08","25.29"
"2017-04-24 00:10:08","25.27"
"2017-04-24 00:11:08","25.27"
"2017-04-24 00:12:08","25.27"
"2017-04-24 00:13:08","25.28"
"2017-04-24 00:14:09","25.28"
"2017-04-24 00:15:09","25.28"
"2017-04-24 00:16:09","25.29"
"2017-04-24 00:17:09","25.29"
"2017-04-24 00:18:09","25.29"
"2017-04-24 00:19:09","25.28"
"2017-04-24 00:20:09","25.29"
"2017-04-24 00:21:09","25.29"
"2017-04-24 00:22:09","25.29"
"2017-04-24 00:23:09","25.28"
"2017-04-24 00:24:09","25.28"
"2017-04-24 00:25:10","25.28"
"2017-04-24 00:26:10","25.29"
"2017-04-24 00:27:10","25.27"
"2017-04-24 00:28:10","25.28"
"2017-04-24 00:29:10","25.26"
"2017-04-24 00:30:10","25.27"
"2017-04-24 00:31:10","25.28"
"2017-04-24 00:32:10","25.27"
"2017-04-24 00:33:10","25.27"
"2017-04-24 00:34:10","25.29"
"2017-04-24 00:35:10","25.28"
"2017-04-24 00:36:11","25.27"
"2017-04-24 00:37:11","25.28"
"2017-04-24 00:38:11","25.28"
"2017-04-24 00:39:11","25.28"
"2017-04-24 00:40:11","25.28"
"2017-04-24 00:41:11","25.28"
"2017-04-24 00:42:11","25.29"
"2017-04-24 00:43:11","25.28"
"2017-04-24 00:44:11","25.29"
"2017-04-24 00:45:11","25.29"
"2017-04-24 00:46:11","25.3"
"2017-04-24 00:47:12","25.31"
"2017-04-24 00:48:12","25.3"
"2017-04-24 00:49:12","25.3"
"2017-04-24 00:50:12","25.3"
"2017-04-24 00:51:12","25.31"
"2017-04-24 00:52:12","25.31"
"2017-04-24 00:53:12","25.31"
"2017-04-24 00:54:12","25.32"
"2017-04-24 00:55:12","25.33"
"2017-04-24 00:56:12","25.32"
"2017-04-24 00:57:12","25.31"
"2017-04-24 00:58:13","25.31"
"2017-04-24 00:59:13","25.31"
"2017-04-24 01:00:13","25.29"
"2017-04-24 01:01:13","25.29"
"2017-04-24 01:02:13","25.31"
"2017-04-24 01:03:13","25.3"
"2017-04-24 01:04:13","25.31"
"2017-04-24 01:05:13","25.29"
"2017-04-24 01:06:13","25.3"
"2017-04-24 01:07:13","25.31"
"2017-04-24 01:08:13","25.31"
"2017-04-24 01:09:14","25.29"
"2017-04-24 01:10:14","25.29"
"2017-04-24 01:11:14","25.29"
"2017-04-24 01:12:14","25.31"
"2017-04-24 01:13:14","25.29"
"2017-04-24 01:14:14","25.3"
"2017-04-24 01:15:14","25.3"
"2017-04-24 01:16:14","25.29"
"2017-04-24 01:17:14","25.3"
"2017-04-24 01:18:14","25.31"
"2017-04-24 01:19:14","25.31"
"2017-04-24 01:20:15","25.31"
"2017-04-24 01:21:15","25.31"
"2017-04-24 01:22:15","25.3"
"2017-04-24 01:23:15","25.31"
"2017-04-24 01:24:15","25.32"
"2017-04-24 01:25:15","25.32"
"2017-04-24 01:26:15","25.31"
"2017-04-24 01:27:15","25.33"
"2017-04-24 01:28:15","25.31"
"2017-04-24 01:29:15","25.29"
"2017-04-24 01:30:15","25.31"
"2017-04-24 01:31:16","25.31"
"2017-04-24 01:32:16","25.32"
"2017-04-24 01:33:16","25.31"
"2017-04-24 01:34:16","25.29"
"2017-04-24 01:35:16","25.29"
"2017-04-24 01:36:16","25.3"
"2017-04-24 01:37:16","25.28"
"2017-04-24 01:38:16","25.28"
"2017-04-24 01:39:16","25.3"
"2017-04-24 01:40:16","25.3"
"2017-04-24 01:41:16","25.31"
"2017-04-24 01:42:17","25.3"
"2017-04-24 01:43:17","25.31"
"2017-04-24 01:44:17","25.31"
"2017-04-24 01:45:17","25.31"
"2017-04-24 01:46:17","25.31"
"2017-04-24 01:47:17","25.31"
"2017-04-24 01:48:17","25.31"
"2017-04-24 01:49:17","25.32"
"2017-04-24 01:50:17","25.32"
"2017-04-24 01:51:17","25.32"
"2017-04-24 01:52:17","25.32"
"2017-04-24 01:53:18","25.32"
"2017-04-24 01:54:18","25.33"
"2017-04-24 01:55:18","25.33"
"2017-04-24 01:56:18","25.33"
"2017-04-24 01:57:18","25.34"
"2017-04-24 01:58:18","25.34"
"2017-04-24 01:59:18","25.34"
"2017-04-24 02:00:18","25.34"
"2017-04-24 02:01:18","25.33"
"2017-04-24 02:02:18","25.33"
"2017-04-24 02:03:18","25.33"
"2017-04-24 02:04:19","25.33"
"2017-04-24 02:05:19","25.33"
"2017-04-24 02:06:19","25.34"
"2017-04-24 02:07:19","25.33"
"2017-04-24 02:08:19","25.33"
"2017-04-24 02:09:19","25.32"
"2017-04-24 02:10:19","25.32"
"2017-04-24 02:11:19","25.33"
"2017-04-24 02:12:19","25.32"
"2017-04-24 02:13:19","25.32"
"2017-04-24 02:14:19","25.32"
"2017-04-24 02:15:20","25.31"
"2017-04-24 02:27:21","25.31"
"2017-04-24 02:28:21","25.33"
"2017-04-24 02:29:21","25.31"
"2017-04-24 02:30:21","25.32"
"2017-04-24 02:31:21","25.32"
"2017-04-24 02:32:21","25.31"
"2017-04-24 02:33:21","25.32"
"2017-04-24 02:34:21","25.31"
"2017-04-24 02:35:21","25.31"
"2017-04-24 02:36:21","25.31"
"2017-04-24 02:37:21","25.31"
"2017-04-24 02:38:22","25.31"
"2017-04-24 02:39:22","25.3"
"2017-04-24 02:40:22","25.31"
"2017-04-24 02:41:22","25.32"
"2017-04-24 02:42:22","25.3"
"2017-04-24 02:43:22","25.32"
"2017-04-24 02:44:22","25.31"
"2017-04-24 02:45:22","25.31"
"2017-04-24 02:46:22","25.31"
"2017-04-24 02:47:22","25.32"
"2017-04-24 02:48:22","25.31"
"2017-04-24 02:49:23","25.32"
"2017-04-24 02:50:23","25.32"
"2017-04-24 02:51:23","25.3"
"2017-04-24 02:52:23","25.3"
"2017-04-24 02:53:23","25.3"
"2017-04-24 02:54:23","25.31"
"2017-04-24 02:55:23","25.3"
"2017-04-24 02:56:23","25.31"
"2017-04-24 02:57:23","25.3"
"2017-04-24 02:58:23","25.29"
"2017-04-24 02:59:23","25.3"
"2017-04-24 03:00:24","25.31"
"2017-04-24 03:01:24","25.32"
"2017-04-24 03:02:24","25.31"
"2017-04-24 03:03:24","25.31"
"2017-04-24 03:04:24","25.31"
"2017-04-24 03:05:24","25.31"
"2017-04-24 03:06:24","25.31"
"2017-04-24 03:07:24","25.31"
"2017-04-24 03:08:24","25.32"
"2017-04-24 03:09:24","25.31"
"2017-04-24 03:10:24","25.31"
"2017-04-24 03:11:25","25.32"
"2017-04-24 03:12:25","25.32"
"2017-04-24 03:13:25","25.32"
"2017-04-24 03:14:25","25.33"
"2017-04-24 03:15:25","25.32"
"2017-04-24 03:16:25","25.32"
"2017-04-24 03:17:25","25.32"
"2017-04-24 03:18:25","25.33"
"2017-04-24 03:19:25","25.32"
"2017-04-24 03:20:25","25.33"
"2017-04-24 03:21:25","25.32"
"2017-04-24 03:22:26","25.32"
"2017-04-24 03:23:26","25.32"
"2017-04-24 03:24:26","25.31"
"2017-04-24 03:25:26","25.32"
"2017-04-24 03:26:26","25.32"
"2017-04-24 03:27:26","25.33"
"2017-04-24 03:28:26","25.33"
"2017-04-24 03:29:26","25.33"
"2017-04-24 03:30:26","25.32"
"2017-04-24 03:31:26","25.32"
"2017-04-24 03:32:26","25.34"
"2017-04-24 03:33:27","25.34"
"2017-04-24 03:34:27","25.33"
"2017-04-24 03:35:27","25.33"
"2017-04-24 03:36:27","25.35"
"2017-04-24 03:37:27","25.34"
"2017-04-24 03:38:27","25.36"
"2017-04-24 03:39:27","25.36"
"2017-04-24 03:40:27","25.34"
"2017-04-24 03:41:27","25.34"
"2017-04-24 03:42:27","25.33"
"2017-04-24 03:43:27","25.33"
"2017-04-24 03:44:28","25.33"
"2017-04-24 03:45:28","25.33"
"2017-04-24 03:46:28","25.32"
"2017-04-24 03:47:28","25.33"
"2017-04-24 03:48:28","25.33"
"2017-04-24 03:49:28","25.33"
"2017-04-24 03:50:28","25.34"
"2017-04-24 03:51:28","25.34"
"2017-04-24 03:52:28","25.33"
"2017-04-24 03:53:28","25.32"
"2017-04-24 03:54:28","25.32"
"2017-04-24 03:55:29","25.32"
"2017-04-24 03:56:29","25.32"
"2017-04-24 03:57:29","25.33"
