"Date & Time","Value"
"2017-04-24 00:04:04","26.16"
"2017-04-24 00:09:11","26.16"
"2017-04-24 00:14:16","26.16"
"2017-04-24 00:19:21","26.16"
"2017-04-24 00:24:28","26.16"
"2017-04-24 00:29:31","26.16"
"2017-04-24 00:34:36","26.16"
"2017-04-24 00:39:40","26.16"
"2017-04-24 00:44:47","26.16"
"2017-04-24 00:49:52","26.16"
"2017-04-24 00:54:57","26.16"
"2017-04-24 01:00:02","26.16"
"2017-04-24 01:05:07","26.16"
"2017-04-24 01:10:12","26.16"
"2017-04-24 01:15:19","26.25"
"2017-04-24 01:20:24","26.25"
"2017-04-24 01:25:29","26.25"
"2017-04-24 01:30:34","26.25"
"2017-04-24 01:35:38","26.25"
"2017-04-24 01:40:43","26.25"
"2017-04-24 01:45:50","26.25"
"2017-04-24 01:50:55","26.25"
"2017-04-24 01:56:00","26.25"
"2017-04-24 02:01:04","26.25"
"2017-04-24 02:06:09","26.25"
"2017-04-24 02:11:15","26.25"
"2017-04-24 02:26:31","26.25"
"2017-04-24 02:31:36","26.25"
"2017-04-24 02:36:41","26.25"
"2017-04-24 02:41:46","26.25"
"2017-04-24 02:46:53","26.25"
"2017-04-24 02:51:58","26.25"
"2017-04-24 02:57:03","26.25"
"2017-04-24 03:02:07","26.25"
"2017-04-24 03:07:12","26.25"
"2017-04-24 03:12:17","26.25"
"2017-04-24 03:17:24","26.25"
"2017-04-24 03:22:29","26.25"
"2017-04-24 03:27:34","26.25"
"2017-04-24 03:32:38","26.25"
"2017-04-24 03:37:45","26.25"
"2017-04-24 03:42:48","26.25"
"2017-04-24 03:47:55","26.25"
"2017-04-24 03:53:00","26.25"
"2017-04-24 03:58:07","26.25"
"2017-04-24 04:03:10","26.25"
"2017-04-24 04:08:14","26.25"
"2017-04-24 04:13:19","26.25"
"2017-04-24 04:18:24","26.25"
"2017-04-24 04:23:30","26.25"
"2017-04-24 04:28:35","26.25"
"2017-04-24 04:33:40","26.25"
"2017-04-24 04:38:44","26.25"
"2017-04-24 04:43:51","26.25"
"2017-04-24 04:48:54","26.25"
"2017-04-24 04:54:01","26.25"
"2017-04-24 04:59:05","26.25"
"2017-04-24 05:04:11","26.25"
"2017-04-24 05:09:15","26.25"
"2017-04-24 05:14:20","26.25"
"2017-04-24 05:19:25","26.25"
"2017-04-24 05:24:32","26.25"
"2017-04-24 05:29:40","26.25"
"2017-04-24 05:34:42","26.25"
"2017-04-24 05:39:47","26.25"
"2017-04-24 05:44:52","26.25"
"2017-04-24 05:49:57","26.25"
"2017-04-24 05:55:04","26.25"
"2017-04-24 06:00:09","26.25"
"2017-04-24 06:05:15","26.25"
"2017-04-24 06:10:18","26.25"
"2017-04-24 06:15:23","26.25"
"2017-04-24 06:20:28","26.25"
"2017-04-24 06:25:35","26.25"
"2017-04-24 06:30:40","26.25"
"2017-04-24 06:35:45","26.25"
"2017-04-24 06:40:50","26.25"
"2017-04-24 06:45:54","26.25"
"2017-04-24 06:51:02","26.25"
"2017-04-24 06:56:06","26.25"
"2017-04-24 07:01:11","26.25"
"2017-04-24 07:06:16","26.25"
"2017-04-24 07:11:20","26.25"
"2017-04-24 07:16:25","26.25"
"2017-04-24 07:21:30","26.25"
"2017-04-24 07:26:37","26.25"
"2017-04-24 07:31:42","26.25"
"2017-04-24 07:36:47","26.25"
"2017-04-24 07:41:52","26.25"
"2017-04-24 07:46:56","26.25"
"2017-04-24 07:52:01","26.25"
"2017-04-24 07:57:08","26.25"
"2017-04-24 08:02:13","26.25"
"2017-04-24 08:07:18","26.25"
"2017-04-24 08:12:24","26.25"
"2017-04-24 08:17:28","26.25"
"2017-04-24 08:22:33","26.25"
"2017-04-24 08:27:37","26.25"
"2017-04-24 08:32:44","26.25"
"2017-04-24 08:37:49","26.25"
"2017-04-24 08:42:56","26.25"
"2017-04-24 08:47:59","26.25"
"2017-04-24 08:53:03","26.25"
"2017-04-24 08:58:08","26.25"
"2017-04-24 09:03:15","26.33"
"2017-04-24 09:08:20","26.33"
"2017-04-24 09:13:26","26.33"
"2017-04-24 09:18:30","26.33"
"2017-04-24 09:23:35","26.33"
"2017-04-24 09:28:40","26.33"
"2017-04-24 09:33:47","26.25"
"2017-04-24 09:38:52","26.25"
"2017-04-24 09:43:57","26.25"
"2017-04-24 09:49:02","26.25"
"2017-04-24 09:54:07","26.25"
"2017-04-24 09:59:12","26.25"
"2017-04-24 10:04:19","26.16"
"2017-04-24 10:09:24","26.16"
"2017-04-24 10:14:30","26.16"
"2017-04-24 10:19:34","26.16"
"2017-04-24 10:24:39","26.16"
"2017-04-24 10:29:44","26.16"
"2017-04-24 10:34:51","26.08"
"2017-04-24 10:39:58","25.99"
"2017-04-24 10:45:03","25.99"
"2017-04-24 10:50:08","25.99"
"2017-04-24 10:55:13","25.99"
"2017-04-24 11:00:19","25.99"
"2017-04-24 11:05:23","25.99"
"2017-04-24 11:10:30","25.65"
"2017-04-24 11:15:35","25.65"
"2017-04-24 11:20:40","25.65"
"2017-04-24 11:25:45","25.65"
"2017-04-24 11:30:50","25.65"
"2017-04-24 11:35:55","25.65"
"2017-04-24 11:41:02","25.48"
"2017-04-24 11:46:07","25.48"
"2017-04-24 11:51:12","25.48"
"2017-04-24 11:56:17","25.48"
"2017-04-24 12:01:25","25.48"
"2017-04-24 12:06:30","25.48"
"2017-04-24 12:11:35","25.48"
"2017-04-24 12:16:41","25.48"
"2017-04-24 12:21:46","25.48"
"2017-04-24 12:26:52","25.48"
"2017-04-24 12:31:59","22.39"
"2017-04-24 12:37:05","22.39"
"2017-04-24 12:42:13","22.39"
"2017-04-24 12:47:16","22.39"
"2017-04-24 12:52:24","22.39"
"2017-04-24 12:57:27","22.39"
"2017-04-24 13:02:34","22.39"
"2017-04-24 13:07:40","21.79"
"2017-04-24 13:12:45","21.79"
"2017-04-24 13:17:51","21.79"
"2017-04-24 13:22:56","21.79"
"2017-04-24 13:28:02","21.79"
"2017-04-24 13:33:07","21.79"
"2017-04-24 13:38:15","21.36"
"2017-04-24 15:15:30","22.04"
"2017-04-24 15:20:40","22.04"
"2017-04-24 15:30:52","21.79"
"2017-04-24 15:35:55","21.79"
"2017-04-24 15:41:00","21.79"
"2017-04-24 15:46:06","21.79"
"2017-04-24 15:51:11","21.79"
"2017-04-24 15:56:22","21.87"
"2017-04-24 16:01:24","21.87"
"2017-04-24 16:06:30","21.87"
"2017-04-24 16:11:35","21.87"
"2017-04-24 16:16:45","21.87"
"2017-04-24 16:21:51","21.87"
"2017-04-24 16:26:53","22.73"
"2017-04-24 16:31:59","22.73"
"2017-04-24 16:37:04","22.73"
"2017-04-24 16:42:09","22.73"
"2017-04-24 16:47:15","22.73"
"2017-04-24 16:52:20","22.73"
"2017-04-24 16:57:27","23.07"
"2017-04-24 17:02:33","23.07"
"2017-04-24 17:07:39","23.07"
"2017-04-24 17:12:43","23.07"
"2017-04-24 17:17:56","23.07"
"2017-04-24 17:28:04","23.24"
"2017-04-24 17:33:07","23.24"
"2017-04-24 17:38:12","23.24"
"2017-04-24 17:44:25","23.24"
"2017-04-24 18:04:42","23.5"
"2017-04-24 18:08:47","23.5"
"2017-04-24 18:13:52","23.5"
"2017-04-24 18:18:57","23.5"
"2017-04-24 18:24:02","23.5"
"2017-04-24 18:29:10","24.1"
"2017-04-24 18:34:15","24.1"
"2017-04-24 18:39:20","24.1"
"2017-04-24 18:44:25","24.1"
"2017-04-24 18:49:30","24.1"
"2017-04-24 18:54:35","24.1"
"2017-04-24 18:59:43","24.53"
"2017-04-24 19:04:50","24.45"
